id,user_id,created_at,completed,attention_checks,prolific_id,end_time,prolific_end_time,prolific_start_time
3723,afb0c882-6dd5-432a-9797-70d694407e13,2025-02-20 14:39:00.518224,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",67605c355c8f0ed48b806d25,,2025-02-20 14:49:48.702,2025-02-20 14:37:30.340
3768,890d0054-1498-41af-807f-4c44e63b6705,2025-02-20 15:01:13.144865,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",67785e6210ec19bf89b5b62a,,2025-02-20 15:15:25.961,2025-02-20 14:59:15.315
3735,e1584ccb-35ef-4bab-bc89-f76aa0d3cdd5,2025-02-20 14:45:36.174855,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-1'}}",67912832ad6bd87456e3a676,,2025-02-20 14:56:02.691,2025-02-20 14:43:52.663
3766,aea67b39-2d31-4d37-ba9f-10ab00cfcca3,2025-02-20 15:00:41.367193,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",6745bad1f2d937ac6eb2a9b5,,2025-02-20 15:23:26.991,2025-02-20 14:57:10.562
3727,6aceaf1a-1db3-4869-9042-bd962641f965,2025-02-20 14:40:25.086601,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",5c9e74d8dae4e80016bef814,,2025-02-20 14:56:33.694,2025-02-20 14:39:08.574
3745,f31fab7f-25ed-4e56-9017-31b1db78c920,2025-02-20 14:49:01.867678,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-1'}}",60e3b450cc89a0046b21c5bc,,2025-02-20 15:24:18.697,2025-02-20 14:41:09.675
3744,481a05bf-4ef6-4504-b1a6-ec6257eacd6f,2025-02-20 14:48:53.004517,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-3'}}",5f3d63427c561a0f0d0cb09c,,2025-02-20 15:10:23.618,2025-02-20 14:46:44.079
3778,6abe0e7a-c203-4295-be9d-8cfef306e646,2025-02-20 15:08:51.992527,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",63d6e094b8a428e66ef567f7,,2025-02-20 15:33:39.428,2025-02-20 15:07:13.691
3797,0a0f08de-0d8e-4f29-b143-7b11868fcfaa,2025-02-20 15:25:56.668047,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",65d2db2771e42dbe7b6c51ca,,2025-02-20 15:52:31.518,2025-02-20 15:20:42.492
3787,c50b1266-a4f1-46d4-a11d-4a07a9e36059,2025-02-20 15:18:15.137418,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",5e99beb72892a5016ac5c6a7,,2025-02-20 15:38:45.702,2025-02-20 15:15:32.443
3802,438adc04-c358-4069-ad30-03050be866d6,2025-02-20 15:29:42.181001,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",5b72e785fb359c0001d8f1c2,,2025-02-20 15:44:15.776,2025-02-20 15:26:02.604
3820,45570688-a576-4021-8b5f-01a31a9957d9,2025-02-20 15:47:40.274635,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",667a9bdad0e1a943ee3d04bb,,2025-02-20 16:15:12.812,2025-02-20 15:45:41.069
3816,acaaab78-59b3-4b2f-8ca1-33d644bf409d,2025-02-20 15:44:28.643235,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",66f4147ffea1a6689de3a7ac,,2025-02-20 16:19:23.457,2025-02-20 15:34:00.729
3365,41ce6e6c-ed76-44a0-80ff-285230a92944,2025-02-20 10:15:26.191148,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",64203836cc2a802088981415,,2025-02-20 10:33:14.707,2025-02-20 10:14:04.230
3366,2582cbd8-e444-40bf-9ff9-ed0876dbe5f2,2025-02-20 10:15:31.648207,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",6350291dda5623a771dab2be,,2025-02-20 10:34:03.681,2025-02-20 10:13:38.188
3809,1c66f2ac-aaa8-403c-acf6-e4b8ab87cbf6,2025-02-20 15:35:13.942641,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",67238b38bf08c37994b9f688,,2025-02-20 16:10:40.154,2025-02-20 15:24:03.377
3375,2fe272a7-2258-4b6d-be3b-506b7d13b5f4,2025-02-20 10:26:20.288985,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-1'}}",5a9b0be8b5e2110001c6ca67,,2025-02-20 10:56:18.157,2025-02-20 10:21:51.599
3372,2fe68962-15d6-4ff6-ba7a-807b52c2021a,2025-02-20 10:23:03.104671,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",676073b955b3df68050d842a,,2025-02-20 10:42:01.630,2025-02-20 10:20:29.372
3830,fc910b69-19d9-4252-a0f0-efe04a5182ad,2025-02-20 15:56:26.423658,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",5efb79846ed89a0e53051c30,,2025-02-20 16:22:40.143,2025-02-20 15:11:53.663
3391,58f72779-0c37-4972-a64f-cd9e072b0873,2025-02-20 11:00:14.041919,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",572f8258ad13160010008a61,,2025-02-20 11:18:55.462,2025-02-20 10:28:16.737
