id,study_condition,total_learning_time,exp_instruction_time,total_exp_time,failed_imc_checks,ml_knowledge,final_avg_confidence,intro_avg_confidence,score_improvement,confidence_avg_improvement,exit_q_answers,accuracy_over_time,ranking_q,self_assessment_q,exit_q,final_irt_score_mean,final_irt_score_std,intro_irt_score_mean,intro_irt_score_std
6133a23c-c1bc-4196-bdde-bcf0a8cafa67,interactive,29.089440000000003,4.385113200000001,29.089440000000003,0,1.0,2.1,2.2,-1.0,-0.1,"[3, 2, 3, 2, 2, 1, -1, 2, -1, 2, 1, 1, 2]",5,"{""question_ranking"":{""questions"":[{""id"":23,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?""},{""id"":27,""question"":"" Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?""},{""id"":24,""question"":"" What is the <b>strength</b> of each attribute for the current model prediction? ""},{""id"":7,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?""},{""id"":11,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?""},{""id"":25,""question"":"" What happens if the <b>value</b> of this feature <b>is changed</b>, keeping all the other attributes the same?""},{""id"":13,""question"":"" How are the different values of this feature <b>distributed</b> in the dataset?""}],""answers"":[1,3,6,2,4,5,7]}}","{""self_assessment"":{""questions"":[""I understand the important attributes for a decision."",""I cannot distinguish between the possible prediction."",""I understand how the Machine Learning model works."",""Select \""Strongly Disagree\"" for this selection."",""I did not understand how the Machine Learning model makes decisions.""],""answers"":[1,-1,1,-2,-1]}}","{""exit"":{""questions"":[""The explanation report is coherent."",""I find the explanation report useful."",""The explanation report is clear and understandable."",""The explanation report provides insightful information."",""The explanation report supports productive insights."",""The information in the report is presented accurately."",""The explanation report seems confusing."",""The explanation report is engaging."",""I pay attention. Select -1 to prove it."",""The explanation report presents information purposefully."",""I can see myself referring to this type of explanation report in the future."",""I can rely on the information provided in the explanation report."",""The explanation report is easy to navigate and understand.""],""answers"":[3,2,3,2,2,1,-1,2,-1,2,1,1,2]}}",-0.9204803669452668,0.1611053536403504,-0.1445708396285772,0.1503771297999481
9128d6cc-0274-4c6f-8ae8-c5b8a675f883,interactive,18.22377691666667,5.8447813,18.22377691666667,1,2.0,3.3,3.0,2.0,0.2999999999999998,"[2, -1, 2, 2, 1, 0, -2, 1, 1, 1, 2, 1, 3]",6,"{""question_ranking"":{""questions"":[{""id"":23,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?""},{""id"":27,""question"":"" Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?""},{""id"":24,""question"":"" What is the <b>strength</b> of each attribute for the current model prediction? ""},{""id"":7,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?""},{""id"":11,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?""},{""id"":25,""question"":"" What happens if the <b>value</b> of this feature <b>is changed</b>, keeping all the other attributes the same?""},{""id"":13,""question"":"" How are the different values of this feature <b>distributed</b> in the dataset?""}],""answers"":[4,6,1,7,5,3,2]}}","{""self_assessment"":{""questions"":[""I understand the important attributes for a decision."",""I cannot distinguish between the possible prediction."",""I understand how the Machine Learning model works."",""Select \""Strongly Disagree\"" for this selection."",""I did not understand how the Machine Learning model makes decisions.""],""answers"":[1,-1,1,-2,-1]}}","{""exit"":{""questions"":[""The explanation report is coherent."",""I find the explanation report useful."",""The explanation report is clear and understandable."",""The explanation report provides insightful information."",""The explanation report supports productive insights."",""The information in the report is presented accurately."",""The explanation report seems confusing."",""The explanation report is engaging."",""I pay attention. Select -1 to prove it."",""The explanation report presents information purposefully."",""I can see myself referring to this type of explanation report in the future."",""I can rely on the information provided in the explanation report."",""The explanation report is easy to navigate and understand.""],""answers"":[2,-1,2,2,1,0,-2,1,1,1,2,1,3]}}",0.3042735980264842,0.169794928683291,-0.141194025631994,0.1681544571711508
7247ce4c-e78a-4c8f-b695-c5b858bd026a,interactive,11.98210415,3.7203435,11.98210415,0,1.0,1.6,1.1,1.0,0.5,"[2, 2, 2, 2, 2, 2, -2, 2, -1, 2, 2, 2, 3]",6,"{""question_ranking"":{""questions"":[{""id"":23,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?""},{""id"":27,""question"":"" Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?""},{""id"":24,""question"":"" What is the <b>strength</b> of each attribute for the current model prediction? ""},{""id"":7,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?""},{""id"":11,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?""},{""id"":25,""question"":"" What happens if the <b>value</b> of this feature <b>is changed</b>, keeping all the other attributes the same?""},{""id"":13,""question"":"" How are the different values of this feature <b>distributed</b> in the dataset?""}],""answers"":[1,5,3,6,2,4,7]}}","{""self_assessment"":{""questions"":[""I understand the important attributes for a decision."",""I cannot distinguish between the possible prediction."",""I understand how the Machine Learning model works."",""Select \""Strongly Disagree\"" for this selection."",""I did not understand how the Machine Learning model makes decisions.""],""answers"":[1,-1,1,-2,-1]}}","{""exit"":{""questions"":[""The explanation report is coherent."",""I find the explanation report useful."",""The explanation report is clear and understandable."",""The explanation report provides insightful information."",""The explanation report supports productive insights."",""The information in the report is presented accurately."",""The explanation report seems confusing."",""The explanation report is engaging."",""I pay attention. Select -1 to prove it."",""The explanation report presents information purposefully."",""I can see myself referring to this type of explanation report in the future."",""I can rely on the information provided in the explanation report."",""The explanation report is easy to navigate and understand.""],""answers"":[2,2,2,2,2,2,-2,2,-1,2,2,2,3]}}",0.7648406338691711,0.1630266671031381,0.6707851523160935,0.1607826969065357
0975205a-0a20-456f-971b-f7c227662f3e,interactive,12.787269083333335,3.1559196,12.787269083333335,0,2.0,1.4,1.2,-1.0,0.1999999999999999,"[1, 1, 1, 1, 1, 2, -2, 0, -1, 1, -1, 0, 1]",7,"{""question_ranking"":{""questions"":[{""id"":23,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?""},{""id"":27,""question"":"" Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?""},{""id"":24,""question"":"" What is the <b>strength</b> of each attribute for the current model prediction? ""},{""id"":7,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?""},{""id"":11,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?""},{""id"":25,""question"":"" What happens if the <b>value</b> of this feature <b>is changed</b>, keeping all the other attributes the same?""},{""id"":13,""question"":"" How are the different values of this feature <b>distributed</b> in the dataset?""}],""answers"":[2,3,1,4,7,6,5]}}","{""self_assessment"":{""questions"":[""I understand the important attributes for a decision."",""I cannot distinguish between the possible prediction."",""I understand how the Machine Learning model works."",""Select \""Strongly Disagree\"" for this selection."",""I did not understand how the Machine Learning model makes decisions.""],""answers"":[1,-1,1,-2,-1]}}","{""exit"":{""questions"":[""The explanation report is coherent."",""I find the explanation report useful."",""The explanation report is clear and understandable."",""The explanation report provides insightful information."",""The explanation report supports productive insights."",""The information in the report is presented accurately."",""The explanation report seems confusing."",""The explanation report is engaging."",""I pay attention. Select -1 to prove it."",""The explanation report presents information purposefully."",""I can see myself referring to this type of explanation report in the future."",""I can rely on the information provided in the explanation report."",""The explanation report is easy to navigate and understand.""],""answers"":[1,1,1,1,1,2,-2,0,-1,1,-1,0,1]}}",0.3393116384744644,0.169052955911623,1.1298885846138,0.165100119723718
211ae0b7-d996-41b7-bb11-35a7b7ed4b74,interactive,24.020076350000004,6.263411233333334,24.020076350000004,1,2.0,2.1,1.9,0.0,0.2000000000000001,"[2, 2, 2, 2, 1, 2, 0, 2, 1, 2, 0, 0, 2]",8,"{""question_ranking"":{""questions"":[{""id"":23,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?""},{""id"":27,""question"":"" Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?""},{""id"":24,""question"":"" What is the <b>strength</b> of each attribute for the current model prediction? ""},{""id"":7,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?""},{""id"":11,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?""},{""id"":25,""question"":"" What happens if the <b>value</b> of this feature <b>is changed</b>, keeping all the other attributes the same?""},{""id"":13,""question"":"" How are the different values of this feature <b>distributed</b> in the dataset?""}],""answers"":[1,3,2,5,4,6,7]}}","{""self_assessment"":{""questions"":[""I understand the important attributes for a decision."",""I cannot distinguish between the possible prediction."",""I understand how the Machine Learning model works."",""Select \""Strongly Disagree\"" for this selection."",""I did not understand how the Machine Learning model makes decisions.""],""answers"":[1,-1,1,-2,-2]}}","{""exit"":{""questions"":[""The explanation report is coherent."",""I find the explanation report useful."",""The explanation report is clear and understandable."",""The explanation report provides insightful information."",""The explanation report supports productive insights."",""The information in the report is presented accurately."",""The explanation report seems confusing."",""The explanation report is engaging."",""I pay attention. Select -1 to prove it."",""The explanation report presents information purposefully."",""I can see myself referring to this type of explanation report in the future."",""I can rely on the information provided in the explanation report."",""The explanation report is easy to navigate and understand.""],""answers"":[2,2,2,2,1,2,0,2,1,2,0,0,2]}}",-0.5330494290590286,0.1605157984026397,-0.1506070462800562,0.1719381164647898
2799029f-e791-4278-afd7-5c943e27f91d,interactive,18.0527643,4.123173033333334,18.0527643,0,1.0,2.0,2.3,0.0,-0.2999999999999998,"[3, 2, 2, 2, 2, 2, -2, 0, -1, 1, 0, 1, 1]",5,"{""question_ranking"":{""questions"":[{""id"":23,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?""},{""id"":27,""question"":"" Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?""},{""id"":24,""question"":"" What is the <b>strength</b> of each attribute for the current model prediction? ""},{""id"":7,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?""},{""id"":11,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?""},{""id"":25,""question"":"" What happens if the <b>value</b> of this feature <b>is changed</b>, keeping all the other attributes the same?""},{""id"":13,""question"":"" How are the different values of this feature <b>distributed</b> in the dataset?""}],""answers"":[1,6,5,4,2,3,7]}}","{""self_assessment"":{""questions"":[""I understand the important attributes for a decision."",""I cannot distinguish between the possible prediction."",""I understand how the Machine Learning model works."",""Select \""Strongly Disagree\"" for this selection."",""I did not understand how the Machine Learning model makes decisions.""],""answers"":[1,-2,1,-2,-2]}}","{""exit"":{""questions"":[""The explanation report is coherent."",""I find the explanation report useful."",""The explanation report is clear and understandable."",""The explanation report provides insightful information."",""The explanation report supports productive insights."",""The information in the report is presented accurately."",""The explanation report seems confusing."",""The explanation report is engaging."",""I pay attention. Select -1 to prove it."",""The explanation report presents information purposefully."",""I can see myself referring to this type of explanation report in the future."",""I can rely on the information provided in the explanation report."",""The explanation report is easy to navigate and understand.""],""answers"":[3,2,2,2,2,2,-2,0,-1,1,0,1,1]}}",0.2704449407383799,0.1672585681718342,0.6641693538427353,0.1354878917735212
0d9cade7-b753-482f-b446-a8f69fbf4144,interactive,22.10117405,2.5394354833333335,22.10117405,0,1.0,1.5,2.5,3.0,-1.0,"[1, 1, 1, 1, 1, 1, 1, 0, -1, 1, 1, 1, 1]",5,"{""question_ranking"":{""questions"":[{""id"":23,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?""},{""id"":27,""question"":"" Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?""},{""id"":24,""question"":"" What is the <b>strength</b> of each attribute for the current model prediction? ""},{""id"":7,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?""},{""id"":11,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?""},{""id"":25,""question"":"" What happens if the <b>value</b> of this feature <b>is changed</b>, keeping all the other attributes the same?""},{""id"":13,""question"":"" How are the different values of this feature <b>distributed</b> in the dataset?""}],""answers"":[1,5,3,4,2,6,7]}}","{""self_assessment"":{""questions"":[""I understand the important attributes for a decision."",""I cannot distinguish between the possible prediction."",""I understand how the Machine Learning model works."",""Select \""Strongly Disagree\"" for this selection."",""I did not understand how the Machine Learning model makes decisions.""],""answers"":[1,-2,1,-2,-2]}}","{""exit"":{""questions"":[""The explanation report is coherent."",""I find the explanation report useful."",""The explanation report is clear and understandable."",""The explanation report provides insightful information."",""The explanation report supports productive insights."",""The information in the report is presented accurately."",""The explanation report seems confusing."",""The explanation report is engaging."",""I pay attention. Select -1 to prove it."",""The explanation report presents information purposefully."",""I can see myself referring to this type of explanation report in the future."",""I can rely on the information provided in the explanation report."",""The explanation report is easy to navigate and understand.""],""answers"":[1,1,1,1,1,1,1,0,-1,1,1,1,1]}}",0.2581120076589286,0.168767768258075,-0.5307535915076733,0.1446406914492719
a69e9b28-db05-4afb-abae-08731d7ed092,interactive,16.003394616666668,3.3235434333333336,16.003394616666668,0,1.0,1.5,1.1,-2.0,0.3999999999999999,"[1, 1, 1, 2, 1, 1, -1, -1, -1, 1, -1, 1, 1]",4,"{""question_ranking"":{""questions"":[{""id"":23,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?""},{""id"":27,""question"":"" Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?""},{""id"":24,""question"":"" What is the <b>strength</b> of each attribute for the current model prediction? ""},{""id"":7,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?""},{""id"":11,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?""},{""id"":25,""question"":"" What happens if the <b>value</b> of this feature <b>is changed</b>, keeping all the other attributes the same?""},{""id"":13,""question"":"" How are the different values of this feature <b>distributed</b> in the dataset?""}],""answers"":[5,6,3,1,2,4,7]}}","{""self_assessment"":{""questions"":[""I understand the important attributes for a decision."",""I cannot distinguish between the possible prediction."",""I understand how the Machine Learning model works."",""Select \""Strongly Disagree\"" for this selection."",""I did not understand how the Machine Learning model makes decisions.""],""answers"":[1,-1,1,-2,-1]}}","{""exit"":{""questions"":[""The explanation report is coherent."",""I find the explanation report useful."",""The explanation report is clear and understandable."",""The explanation report provides insightful information."",""The explanation report supports productive insights."",""The information in the report is presented accurately."",""The explanation report seems confusing."",""The explanation report is engaging."",""I pay attention. Select -1 to prove it."",""The explanation report presents information purposefully."",""I can see myself referring to this type of explanation report in the future."",""I can rely on the information provided in the explanation report."",""The explanation report is easy to navigate and understand.""],""answers"":[1,1,1,2,1,1,-1,-1,-1,1,-1,1,1]}}",0.2722895658295601,0.1713399712838411,1.614870889186859,0.1756837813422694
81c36a08-5482-4b74-9534-ed0c77caac3f,interactive,18.536666433333338,3.2083762166666667,18.536666433333338,0,2.0,1.3,1.1,0.0,0.1999999999999999,"[1, 1, 1, 1, 2, 2, -2, 1, -1, 1, 1, 1, 1]",4,"{""question_ranking"":{""questions"":[{""id"":23,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?""},{""id"":27,""question"":"" Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?""},{""id"":24,""question"":"" What is the <b>strength</b> of each attribute for the current model prediction? ""},{""id"":7,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?""},{""id"":11,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?""},{""id"":25,""question"":"" What happens if the <b>value</b> of this feature <b>is changed</b>, keeping all the other attributes the same?""},{""id"":13,""question"":"" How are the different values of this feature <b>distributed</b> in the dataset?""}],""answers"":[5,3,1,2,4,6,7]}}","{""self_assessment"":{""questions"":[""I understand the important attributes for a decision."",""I cannot distinguish between the possible prediction."",""I understand how the Machine Learning model works."",""Select \""Strongly Disagree\"" for this selection."",""I did not understand how the Machine Learning model makes decisions.""],""answers"":[1,-1,1,-2,-1]}}","{""exit"":{""questions"":[""The explanation report is coherent."",""I find the explanation report useful."",""The explanation report is clear and understandable."",""The explanation report provides insightful information."",""The explanation report supports productive insights."",""The information in the report is presented accurately."",""The explanation report seems confusing."",""The explanation report is engaging."",""I pay attention. Select -1 to prove it."",""The explanation report presents information purposefully."",""I can see myself referring to this type of explanation report in the future."",""I can rely on the information provided in the explanation report."",""The explanation report is easy to navigate and understand.""],""answers"":[1,1,1,1,2,2,-2,1,-1,1,1,1,1]}}",0.3100500195100903,0.1689371765489471,0.695870099067688,0.1431066656282173
9fc87100-8e38-4b49-be75-576f1590503b,interactive,14.2845669,6.099420983333333,14.2845669,0,3.0,2.5,2.8,1.0,-0.2999999999999998,"[3, 2, 3, 2, 1, 3, -2, 0, -1, 0, 1, 1, 2]",4,"{""question_ranking"":{""questions"":[{""id"":23,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?""},{""id"":27,""question"":"" Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?""},{""id"":24,""question"":"" What is the <b>strength</b> of each attribute for the current model prediction? ""},{""id"":7,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?""},{""id"":11,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?""},{""id"":25,""question"":"" What happens if the <b>value</b> of this feature <b>is changed</b>, keeping all the other attributes the same?""},{""id"":13,""question"":"" How are the different values of this feature <b>distributed</b> in the dataset?""}],""answers"":[1,2,3,6,4,7,5]}}","{""self_assessment"":{""questions"":[""I understand the important attributes for a decision."",""I cannot distinguish between the possible prediction."",""I understand how the Machine Learning model works."",""Select \""Strongly Disagree\"" for this selection."",""I did not understand how the Machine Learning model makes decisions.""],""answers"":[1,-1,1,-2,-1]}}","{""exit"":{""questions"":[""The explanation report is coherent."",""I find the explanation report useful."",""The explanation report is clear and understandable."",""The explanation report provides insightful information."",""The explanation report supports productive insights."",""The information in the report is presented accurately."",""The explanation report seems confusing."",""The explanation report is engaging."",""I pay attention. Select -1 to prove it."",""The explanation report presents information purposefully."",""I can see myself referring to this type of explanation report in the future."",""I can rely on the information provided in the explanation report."",""The explanation report is easy to navigate and understand.""],""answers"":[3,2,3,2,1,3,-2,0,-1,0,1,1,2]}}",1.2738460731506347,0.1763119223420416,1.097010631561279,0.1803309090089241
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,interactive,40.27365658333334,6.686234150000001,40.27365658333334,0,1.0,1.5,1.6,0.0,-0.1,"[3, 3, 3, 3, 2, 2, -2, 3, -1, 3, 0, 3, 3]",5,"{""question_ranking"":{""questions"":[{""id"":23,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?""},{""id"":27,""question"":"" Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?""},{""id"":24,""question"":"" What is the <b>strength</b> of each attribute for the current model prediction? ""},{""id"":7,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?""},{""id"":11,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?""},{""id"":25,""question"":"" What happens if the <b>value</b> of this feature <b>is changed</b>, keeping all the other attributes the same?""},{""id"":13,""question"":"" How are the different values of this feature <b>distributed</b> in the dataset?""}],""answers"":[1,4,2,3,6,5,7]}}","{""self_assessment"":{""questions"":[""I understand the important attributes for a decision."",""I cannot distinguish between the possible prediction."",""I understand how the Machine Learning model works."",""Select \""Strongly Disagree\"" for this selection."",""I did not understand how the Machine Learning model makes decisions.""],""answers"":[1,-2,1,-2,-2]}}","{""exit"":{""questions"":[""The explanation report is coherent."",""I find the explanation report useful."",""The explanation report is clear and understandable."",""The explanation report provides insightful information."",""The explanation report supports productive insights."",""The information in the report is presented accurately."",""The explanation report seems confusing."",""The explanation report is engaging."",""I pay attention. Select -1 to prove it."",""The explanation report presents information purposefully."",""I can see myself referring to this type of explanation report in the future."",""I can rely on the information provided in the explanation report."",""The explanation report is easy to navigate and understand.""],""answers"":[3,3,3,3,2,2,-2,3,-1,3,0,3,3]}}",0.3132911399379373,0.1750096898369132,0.700526008605957,0.1546831633217437
4946bced-e4f2-4fb1-80ac-02fd99cd90c4,interactive,24.8019645,8.43385175,24.8019645,0,1.0,1.9,2.8,3.0,-0.8999999999999999,"[3, 3, 3, 3, 2, 3, -2, 2, -1, 3, 2, 2, 1]",5,"{""question_ranking"":{""questions"":[{""id"":23,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?""},{""id"":27,""question"":"" Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?""},{""id"":24,""question"":"" What is the <b>strength</b> of each attribute for the current model prediction? ""},{""id"":7,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?""},{""id"":11,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?""},{""id"":25,""question"":"" What happens if the <b>value</b> of this feature <b>is changed</b>, keeping all the other attributes the same?""},{""id"":13,""question"":"" How are the different values of this feature <b>distributed</b> in the dataset?""}],""answers"":[1,7,3,2,4,5,6]}}","{""self_assessment"":{""questions"":[""I understand the important attributes for a decision."",""I cannot distinguish between the possible prediction."",""I understand how the Machine Learning model works."",""Select \""Strongly Disagree\"" for this selection."",""I did not understand how the Machine Learning model makes decisions.""],""answers"":[1,-1,-1,-2,1]}}","{""exit"":{""questions"":[""The explanation report is coherent."",""I find the explanation report useful."",""The explanation report is clear and understandable."",""The explanation report provides insightful information."",""The explanation report supports productive insights."",""The information in the report is presented accurately."",""The explanation report seems confusing."",""The explanation report is engaging."",""I pay attention. Select -1 to prove it."",""The explanation report presents information purposefully."",""I can see myself referring to this type of explanation report in the future."",""I can rely on the information provided in the explanation report."",""The explanation report is easy to navigate and understand.""],""answers"":[3,3,3,3,2,3,-2,2,-1,3,2,2,1]}}",0.721286010146141,0.1652265783564739,-0.1401157386228442,0.1707890682598348
24b45b13-29d0-4fb9-a926-1ada6ffe8902,interactive,18.37813206666667,3.942865266666667,18.37813206666667,0,1.0,1.2,1.0,2.0,0.1999999999999999,"[2, 1, 2, 2, 1, 2, -1, 1, -1, 2, 2, 0, 2]",7,"{""question_ranking"":{""questions"":[{""id"":23,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?""},{""id"":27,""question"":"" Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?""},{""id"":24,""question"":"" What is the <b>strength</b> of each attribute for the current model prediction? ""},{""id"":7,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?""},{""id"":11,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?""},{""id"":25,""question"":"" What happens if the <b>value</b> of this feature <b>is changed</b>, keeping all the other attributes the same?""},{""id"":13,""question"":"" How are the different values of this feature <b>distributed</b> in the dataset?""}],""answers"":[2,4,3,5,1,6,7]}}","{""self_assessment"":{""questions"":[""I understand the important attributes for a decision."",""I cannot distinguish between the possible prediction."",""I understand how the Machine Learning model works."",""Select \""Strongly Disagree\"" for this selection."",""I did not understand how the Machine Learning model makes decisions.""],""answers"":[1,-1,1,-2,-2]}}","{""exit"":{""questions"":[""The explanation report is coherent."",""I find the explanation report useful."",""The explanation report is clear and understandable."",""The explanation report provides insightful information."",""The explanation report supports productive insights."",""The information in the report is presented accurately."",""The explanation report seems confusing."",""The explanation report is engaging."",""I pay attention. Select -1 to prove it."",""The explanation report presents information purposefully."",""I can see myself referring to this type of explanation report in the future."",""I can rely on the information provided in the explanation report."",""The explanation report is easy to navigate and understand.""],""answers"":[2,1,2,2,1,2,-1,1,-1,2,2,0,2]}}",0.7806598365306854,0.1424549839271241,0.2595595811679959,0.1672138289728572
106f850f-65bd-4730-81aa-655e24fe4cbf,interactive,20.5345582,3.581706083333333,20.5345582,0,2.0,2.1,1.8,-1.0,0.3,"[1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, 1]",6,"{""question_ranking"":{""questions"":[{""id"":23,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?""},{""id"":27,""question"":"" Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?""},{""id"":24,""question"":"" What is the <b>strength</b> of each attribute for the current model prediction? ""},{""id"":7,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?""},{""id"":11,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?""},{""id"":25,""question"":"" What happens if the <b>value</b> of this feature <b>is changed</b>, keeping all the other attributes the same?""},{""id"":13,""question"":"" How are the different values of this feature <b>distributed</b> in the dataset?""}],""answers"":[7,4,6,5,3,2,1]}}","{""self_assessment"":{""questions"":[""I understand the important attributes for a decision."",""I cannot distinguish between the possible prediction."",""I understand how the Machine Learning model works."",""Select \""Strongly Disagree\"" for this selection."",""I did not understand how the Machine Learning model makes decisions.""],""answers"":[1,-1,1,-2,-1]}}","{""exit"":{""questions"":[""The explanation report is coherent."",""I find the explanation report useful."",""The explanation report is clear and understandable."",""The explanation report provides insightful information."",""The explanation report supports productive insights."",""The information in the report is presented accurately."",""The explanation report seems confusing."",""The explanation report is engaging."",""I pay attention. Select -1 to prove it."",""The explanation report presents information purposefully."",""I can see myself referring to this type of explanation report in the future."",""I can rely on the information provided in the explanation report."",""The explanation report is easy to navigate and understand.""],""answers"":[1,1,1,1,1,1,-1,-1,-1,1,1,1,1]}}",-0.9197679293155672,0.1612560369830808,-0.1411804246902465,0.1485576955060205
1667c389-89a6-4ae3-a6e5-3f7de4ca3e29,interactive,16.190560783333336,4.5133841,16.190560783333336,0,1.0,1.0,0.3,2.0,0.7,"[1, 1, 2, 0, 0, 1, 0, -1, -1, 1, -3, -1, 1]",6,"{""question_ranking"":{""questions"":[{""id"":23,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?""},{""id"":27,""question"":"" Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?""},{""id"":24,""question"":"" What is the <b>strength</b> of each attribute for the current model prediction? ""},{""id"":7,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?""},{""id"":11,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?""},{""id"":25,""question"":"" What happens if the <b>value</b> of this feature <b>is changed</b>, keeping all the other attributes the same?""},{""id"":13,""question"":"" How are the different values of this feature <b>distributed</b> in the dataset?""}],""answers"":[1,3,2,5,4,6,7]}}","{""self_assessment"":{""questions"":[""I understand the important attributes for a decision."",""I cannot distinguish between the possible prediction."",""I understand how the Machine Learning model works."",""Select \""Strongly Disagree\"" for this selection."",""I did not understand how the Machine Learning model makes decisions.""],""answers"":[1,1,1,-2,1]}}","{""exit"":{""questions"":[""The explanation report is coherent."",""I find the explanation report useful."",""The explanation report is clear and understandable."",""The explanation report provides insightful information."",""The explanation report supports productive insights."",""The information in the report is presented accurately."",""The explanation report seems confusing."",""The explanation report is engaging."",""I pay attention. Select -1 to prove it."",""The explanation report presents information purposefully."",""I can see myself referring to this type of explanation report in the future."",""I can rely on the information provided in the explanation report."",""The explanation report is easy to navigate and understand.""],""answers"":[1,1,2,0,0,1,0,-1,-1,1,-3,-1,1]}}",-0.94807683467865,0.1583639909070681,-1.322870787382126,0.1734129084695175
